HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2025-10-30 00:00,1281,1323,-241,83,-499,0,154
2025-10-30 01:00,1256,1299,-200,81,-514,0,137
2025-10-30 02:00,1205,1246,-199,76,-500,0,133
2025-10-30 03:00,1164,1203,-179,74,-499,0,137
2025-10-30 04:00,1159,1198,-159,74,-499,0,141
2025-10-30 05:00,1185,1222,-224,65,-499,0,147
2025-10-30 06:00,1232,1269,-303,69,-499,0,156
2025-10-30 07:00,1350,1393,-397,69,-524,0,183
2025-10-30 08:00,1491,1542,-400,69,-510,0,208
2025-10-30 09:00,1494,1544,-400,73,-489,0,210
2025-10-30 10:00,1470,1517,-399,71,-489,0,206
2025-10-30 11:00,1446,1490,-398,63,-480,0,179
2025-10-30 12:00,1453,1497,-399,57,-489,0,161
2025-10-30 13:00,1438,1482,-400,56,-480,0,157
2025-10-30 14:00,1431,1474,-400,56,-480,0,154
2025-10-30 15:00,1403,1443,-400,54,-480,0,146
2025-10-30 16:00,1403,1445,-400,62,-480,0,149
2025-10-30 17:00,1422,1465,-400,68,-480,0,165
2025-10-30 18:00,1450,1496,-400,79,-480,0,184
2025-10-30 19:00,1486,1533,-400,81,-480,0,197
2025-10-30 20:00,1483,1527,-399,80,-509,0,207
2025-10-30 21:00,1447,1492,-395,68,-480,0,164
2025-10-30 22:00,1369,1413,-297,64,-480,0,142
2025-10-30 23:00,1300,1345,-173,58,-499,0,134
2025-10-31 00:00,1243,1285,-82,53,-499,0,122
2025-10-31 01:00,1182,1223,7,51,-499,0,98
2025-10-31 02:00,1146,1186,15,48,-499,0,82
2025-10-31 03:00,1122,1163,23,51,-499,0,88
2025-10-31 04:00,1119,1159,42,51,-499,0,81
2025-10-31 05:00,1128,1169,72,46,-499,0,61
2025-10-31 06:00,1188,1230,62,39,-509,0,47
2025-10-31 07:00,1322,1367,-65,42,-509,0,68
2025-10-31 08:00,1449,1494,-195,42,-494,0,130
2025-10-31 09:00,1484,1528,-197,50,-514,0,75
2025-10-31 10:00,1513,1555,-173,54,-510,0,66
2025-10-31 11:00,1518,1563,-154,44,-495,0,25
2025-10-31 12:00,1532,1582,-142,33,-494,0,26
2025-10-31 13:00,1522,1572,-85,36,-494,0,34
2025-10-31 14:00,1496,1546,-73,45,-494,0,29
2025-10-31 15:00,1461,1508,-73,45,-494,0,25
2025-10-31 16:00,1444,1488,-97,36,-494,0,24
2025-10-31 17:00,1448,1496,-99,39,-494,0,43
2025-10-31 18:00,1427,1470,-147,60,-494,0,64
2025-10-31 19:00,1395,1435,-169,74,-494,0,67
2025-10-31 20:00,1373,1412,-98,66,-494,0,54
2025-10-31 21:00,1359,1399,-48,62,-494,0,64
2025-10-31 22:00,1320,1358,-16,57,-494,0,58
2025-10-31 23:00,1264,1303,45,54,-480,0,56
