HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2025-11-28 02:00,1522,1590,-19,52,-998,44,141
2025-11-28 03:00,1512,1576,-18,61,-999,44,158
2025-11-28 04:00,1500,1565,8,62,-999,44,156
2025-11-28 05:00,1521,1587,0,64,-999,44,159
2025-11-28 06:00,1566,1633,-40,64,-999,45,158
2025-11-28 07:00,1718,1790,-118,67,-999,73,172
2025-11-28 08:00,1886,1952,-394,64,-600,31,201
2025-11-28 09:00,1916,1982,-398,64,-600,49,207
2025-11-28 10:00,1870,1936,-397,66,-600,50,216
2025-11-28 11:00,1799,1862,-398,48,-580,50,208
2025-11-28 12:00,1700,1759,-399,50,-580,49,210
2025-11-28 13:00,1650,1708,-399,48,-550,25,205
2025-11-28 14:00,1640,1697,-388,46,-549,24,210
2025-11-28 15:00,1641,1697,-388,36,-549,24,212
2025-11-28 16:00,1660,1717,-392,54,-549,25,220
2025-11-28 17:00,1729,1793,-155,69,-549,49,235
2025-11-28 18:00,1792,1857,-149,74,-574,49,235
2025-11-28 19:00,1764,1826,-149,77,-585,29,220
2025-11-28 20:00,1744,1804,-149,71,-585,0,216
2025-11-28 21:00,1723,1783,-149,55,-585,0,197
2025-11-28 22:00,1687,1740,-145,39,-585,0,214
2025-11-28 23:00,1643,1693,62,47,-585,0,192
2025-11-29 00:00,1579,1627,51,55,-542,0,119
2025-11-29 01:00,1557,1602,-72,45,-564,0,96
2025-11-29 02:00,1567,1613,0,38,-564,0,115
2025-11-29 03:00,1563,1612,-35,30,-564,0,76
2025-11-29 04:00,1574,1625,0,29,-564,0,53
2025-11-29 05:00,1585,1636,-32,28,-564,0,54
2025-11-29 06:00,1623,1675,-50,31,-564,0,75
2025-11-29 07:00,1687,1740,-92,28,-564,0,72
2025-11-29 08:00,1765,1821,-196,28,-579,0,90
2025-11-29 09:00,1847,1908,-217,30,-580,0,94
2025-11-29 10:00,1882,1940,-284,29,-580,0,95
2025-11-29 11:00,1883,1939,-345,35,-400,0,85
2025-11-29 12:00,1861,1917,-306,27,-400,0,73
2025-11-29 13:00,1838,1898,-152,27,-579,0,57
2025-11-29 14:00,1820,1878,-198,28,-580,0,104
2025-11-29 15:00,1817,1876,-193,30,-580,0,41
2025-11-29 16:00,1851,1922,-1,35,-939,0,51
2025-11-29 17:00,1909,1986,41,45,-948,0,116
2025-11-29 18:00,1942,2022,134,52,-963,0,129
2025-11-29 19:00,1922,2000,150,54,-964,0,121
2025-11-29 20:00,1885,1960,196,51,-934,0,108
2025-11-29 21:00,1876,1949,204,61,-928,0,107
2025-11-29 22:00,1828,1901,219,52,-924,0,84
2025-11-29 23:00,1777,1847,219,57,-924,0,72
2025-11-30 00:00,1734,1795,243,50,-875,0,63
2025-11-30 01:00,1679,1739,269,53,-884,0,54
2025-11-30 02:00,1662,1724,209,57,-865,0,61
2025-11-30 03:00,1672,1732,214,53,-864,0,81
2025-11-30 04:00,1683,1744,183,53,-904,0,72
2025-11-30 05:00,1718,1779,116,67,-869,0,88
2025-11-30 06:00,1761,1825,1,71,-868,0,105
2025-11-30 07:00,1834,1900,-144,78,-889,0,133
2025-11-30 08:00,1927,2006,-148,82,-973,1,186
2025-11-30 09:00,2000,2088,-187,83,-973,73,215
2025-11-30 10:00,2016,2105,-199,81,-973,74,210
2025-11-30 11:00,2005,2093,-200,80,-973,74,204
2025-11-30 12:00,1981,2071,-200,68,-973,75,217
2025-11-30 13:00,1974,2063,-201,65,-973,118,233
2025-11-30 14:00,1969,2053,-249,59,-938,75,229
2025-11-30 15:00,1949,2024,-296,58,-687,71,231
2025-11-30 16:00,1945,2024,-334,58,-575,48,256
2025-11-30 17:00,2022,2109,-226,61,-898,74,257
2025-11-30 18:00,2037,2124,-173,66,-923,74,252
2025-11-30 19:00,1997,2080,-74,66,-924,73,243
2025-11-30 20:00,1961,2037,26,62,-865,1,203
2025-11-30 21:00,1903,1972,4,59,-780,0,176
2025-11-30 22:00,1820,1884,95,55,-755,0,112
2025-11-30 23:00,1711,1769,106,52,-676,0,103
