HOUR,NB_LOAD,NB_DEMAND,ISO_NE,NMISA,QUEBEC,NOVA_SCOTIA,PEI
2025-09-25 06:00,1067,1112,-7,61,-780,176,128
2025-09-25 07:00,1209,1266,-127,62,-869,203,150
2025-09-25 08:00,1333,1396,-224,69,-879,173,172
2025-09-25 09:00,1311,1371,-254,64,-879,148,157
2025-09-25 10:00,1294,1353,-226,54,-879,148,154
2025-09-25 11:00,1283,1341,-238,41,-879,158,137
2025-09-25 12:00,1268,1326,-194,40,-860,154,134
2025-09-25 13:00,1248,1305,-189,37,-850,153,128
2025-09-25 14:00,1256,1310,-139,35,-848,148,126
2025-09-25 15:00,1239,1290,-99,34,-857,142,124
2025-09-25 16:00,1241,1293,-80,40,-858,119,130
2025-09-25 17:00,1274,1329,-105,47,-858,146,150
2025-09-25 18:00,1305,1362,-114,54,-858,123,163
2025-09-25 19:00,1322,1380,-91,59,-858,122,162
2025-09-25 20:00,1333,1390,-103,58,-860,122,153
2025-09-25 21:00,1315,1367,-63,55,-859,117,134
2025-09-25 22:00,1248,1299,3,53,-859,131,118
2025-09-25 23:00,1163,1213,141,37,-841,132,127
2025-09-26 00:00,1085,1128,171,29,-761,130,76
2025-09-26 01:00,1027,1068,251,26,-736,69,38
2025-09-26 02:00,998,1034,246,36,-652,68,23
2025-09-26 03:00,975,1010,268,40,-627,68,23
2025-09-26 04:00,959,994,287,46,-626,68,-12
2025-09-26 05:00,970,1004,277,55,-592,68,-21
2025-09-26 06:00,999,1035,261,64,-675,68,-20
2025-09-26 07:00,1103,1144,243,66,-760,68,0
2025-09-26 08:00,1230,1280,244,61,-835,68,21
2025-09-26 09:00,1282,1337,208,59,-859,68,41
2025-09-26 10:00,1307,1363,192,43,-859,68,54
2025-09-26 11:00,1328,1384,137,34,-859,68,51
2025-09-26 12:00,1326,1387,121,18,-859,86,47
2025-09-26 13:00,1309,1368,89,14,-840,97,70
2025-09-26 14:00,1301,1361,46,13,-840,131,71
2025-09-26 15:00,1286,1346,42,15,-840,132,64
2025-09-26 16:00,1297,1356,2,23,-840,132,99
2025-09-26 17:00,1307,1369,-1,36,-840,132,98
2025-09-26 18:00,1298,1358,-43,33,-840,176,140
2025-09-26 19:00,1279,1336,-45,40,-840,177,124
2025-09-26 20:00,1268,1330,-104,52,-839,220,117
2025-09-26 21:00,1251,1315,-78,53,-839,221,140
2025-09-26 22:00,1192,1250,11,56,-851,177,133
2025-09-26 23:00,1138,1191,100,53,-756,132,116
2025-09-27 00:00,1063,1108,113,44,-666,97,91
2025-09-27 01:00,1001,1038,109,43,-621,80,80
2025-09-27 02:00,972,1008,173,44,-592,70,68
2025-09-27 03:00,946,982,154,47,-567,70,72
2025-09-27 04:00,934,968,173,43,-552,70,68
2025-09-27 05:00,946,980,177,42,-527,70,48
2025-09-27 06:00,960,999,234,40,-590,70,40
2025-09-27 07:00,1002,1045,249,40,-665,70,39
2025-09-27 08:00,1061,1105,229,41,-666,71,65
2025-09-27 09:00,1149,1199,279,40,-765,130,23
2025-09-27 10:00,1215,1271,287,21,-815,132,28
2025-09-27 11:00,1239,1298,284,7,-830,132,21
2025-09-27 12:00,1248,1304,281,-14,-816,132,4
2025-09-27 13:00,1238,1296,265,-18,-816,132,8
2025-09-27 14:00,1217,1272,215,-8,-796,132,21
2025-09-27 15:00,1203,1255,173,5,-786,132,42
2025-09-27 16:00,1200,1254,146,7,-810,132,62
2025-09-27 17:00,1222,1282,96,16,-825,176,86
2025-09-27 18:00,1236,1298,32,31,-825,206,118
2025-09-27 19:00,1231,1292,-87,50,-829,221,149
2025-09-27 20:00,1239,1302,-96,77,-829,221,175
2025-09-27 21:00,1224,1286,-77,76,-828,209,180
2025-09-27 22:00,1174,1230,-64,74,-816,206,167
2025-09-27 23:00,1124,1176,-6,66,-791,176,154
2025-09-28 00:00,1068,1114,48,62,-711,132,142
2025-09-28 01:00,1025,1067,61,60,-686,90,130
2025-09-28 02:00,994,1033,46,49,-636,70,118
2025-09-28 03:00,975,1011,36,47,-616,70,124
2025-09-28 04:00,969,1004,39,53,-615,70,119
2025-09-28 05:00,972,1008,72,52,-650,70,118
2025-09-28 06:00,983,1022,127,54,-740,70,118
2025-09-28 07:00,1026,1069,155,57,-775,90,118
2025-09-28 08:00,1086,1132,134,54,-815,132,120
2025-09-28 09:00,1160,1209,61,44,-829,175,125
2025-09-28 10:00,1226,1280,122,45,-840,177,126
2025-09-28 11:00,1249,1305,147,33,-849,176,104
2025-09-28 12:00,1255,1317,175,12,-850,167,94
2025-09-28 13:00,1251,1309,203,-7,-841,167,81
2025-09-28 14:00,1238,1298,262,-19,-836,167,67
2025-09-28 15:00,1224,1283,282,-22,-821,166,50
2025-09-28 16:00,1228,1286,357,-8,-825,132,23
2025-09-28 17:00,1268,1330,350,4,-829,132,28
2025-09-28 18:00,1280,1342,303,14,-829,132,38
2025-09-28 19:00,1276,1336,241,31,-840,132,55
2025-09-28 20:00,1301,1365,258,52,-839,132,64
2025-09-28 21:00,1281,1350,182,52,-840,132,73
2025-09-28 22:00,1214,1271,142,47,-786,130,107
2025-09-28 23:00,1125,1169,160,40,-627,71,91
2025-09-29 00:00,1041,1083,153,34,-547,70,48
2025-09-29 01:00,981,1020,214,29,-502,70,36
2025-09-29 02:00,952,986,222,28,-492,70,25
2025-09-29 03:00,934,966,156,29,-467,70,35
2025-09-29 04:00,931,965,208,28,-476,70,32
2025-09-29 05:00,951,986,230,28,-516,70,13
2025-09-29 06:00,1002,1044,295,32,-689,70,17
2025-09-29 07:00,1148,1196,266,38,-790,71,42
2025-09-29 08:00,1278,1334,156,44,-849,130,77
2025-09-29 09:00,1300,1358,138,45,-869,132,62
2025-09-29 10:00,1306,1363,145,19,-870,166,34
2025-09-29 11:00,1323,1385,172,2,-840,167,32
2025-09-29 12:00,1325,1385,126,-18,-849,177,39
2025-09-29 13:00,1307,1363,50,-9,-850,205,34
2025-09-29 14:00,1298,1354,92,-3,-850,177,34
2025-09-29 15:00,1284,1339,99,-6,-850,176,32
2025-09-29 16:00,1291,1349,165,-15,-850,133,30
2025-09-29 17:00,1329,1387,90,12,-850,162,92
2025-09-29 18:00,1334,1394,3,30,-850,206,92
2025-09-29 19:00,1309,1368,-9,51,-850,207,100
2025-09-29 20:00,1315,1375,-74,81,-850,207,121
2025-09-29 21:00,1283,1345,-26,81,-859,206,118
2025-09-29 22:00,1212,1266,6,76,-818,161,99
2025-09-29 23:00,1129,1171,83,60,-685,91,76
2025-09-30 00:00,1057,1091,77,58,-585,71,67
2025-09-30 01:00,1004,1039,48,54,-604,130,87
2025-09-30 02:00,984,1019,92,44,-630,132,102
2025-09-30 03:00,973,1008,99,49,-661,132,98
2025-09-30 04:00,955,989,96,50,-662,132,94
2025-09-30 05:00,959,995,97,47,-712,132,93
2025-09-30 06:00,998,1038,99,48,-757,132,93
2025-09-30 07:00,1088,1135,83,56,-849,132,113
2025-09-30 08:00,1178,1230,-35,58,-850,176,129
2025-09-30 09:00,1243,1297,-75,62,-859,206,133
2025-09-30 10:00,1289,1346,-116,50,-859,207,122
2025-09-30 11:00,1312,1369,-76,41,-859,207,108
2025-09-30 12:00,1318,1377,-81,24,-840,207,91
2025-09-30 13:00,1299,1352,-119,20,-840,250,85
2025-09-30 14:00,1296,1350,-97,11,-840,251,94
2025-09-30 15:00,1271,1325,-9,4,-840,207,72
2025-09-30 16:00,1262,1318,-63,7,-840,207,60
2025-09-30 17:00,1302,1362,-29,10,-840,207,87
2025-09-30 18:00,1305,1363,-34,25,-840,207,100
2025-09-30 19:00,1299,1357,-74,42,-859,207,115
2025-09-30 20:00,1328,1384,-74,59,-859,207,106
2025-09-30 21:00,1301,1357,-74,60,-859,207,91
2025-09-30 22:00,1232,1284,-41,53,-859,204,49
